기준일자,노선명,승차_정류장ARS,승차_정류장명,하차_정류장ARS,하차_정류장명,승차_정류장순번,하차_정류장순번,승객수,ARS_ID_x,X좌표_x,Y좌표_x,ARS_ID_y,X좌표_y,Y좌표_y,승차_정류장_X좌표_x,승차_정류장_Y좌표_x,하차_정류장_X좌표_x,하차_정류장_Y좌표_x,승차_정류장_X좌표_y,승차_정류장_Y좌표_y,하차_정류장_X좌표_y,하차_정류장_Y좌표_y,승차_정류장_X좌표,승차_정류장_Y좌표,하차_정류장_X좌표,하차_정류장_Y좌표,거리
20230521,320,5145,광진경찰서,5145,광진경찰서,76.0,76.0,1,5145,127.0836883,37.54153366,5145,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,0.0
20230521,3216,5145,광진경찰서,5145,광진경찰서,73.0,73.0,1,5145,127.0836883,37.54153366,5145,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,0.0
20230521,3220,5145,광진경찰서,5145,광진경찰서,18.0,18.0,1,5145,127.0836883,37.54153366,5145,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,0.0
20230521,광진04,5145,광진경찰서,5145,광진경찰서,17.0,17.0,1,5145,127.0836883,37.54153366,5145,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,127.0836883,37.54153366,0.0
20230521,2221,5175,광진구청,5175,광진구청,53.0,53.0,7,5175,127.0831531,37.53848833,5175,127.0831531,37.53848833,127.0831531,37.53848833,127.0831531,37.53848833,127.0831531,37.53848833,127.0831531,37.53848833,127.0831531,37.53848833,127.0831531,37.53848833,0.0
20230521,2211,6248,우리은행장안지점앞,6248,우리은행장안지점앞,6.0,40.0,2,6248,127.067727,37.566393,6248,127.067727,37.566393,127.067727,37.566393,127.067727,37.566393,127.067727,37.566393,127.067727,37.566393,127.067727,37.566393,127.067727,37.566393,0.0
20230521,2416,6246,현대벤처빌.현대썬앤빌,6246,현대벤처빌.현대썬앤빌,21.0,21.0,1,6246,127.0694007,37.56892086,6246,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,0.0
20230521,2222,5218,건대로데오거리입구,5218,건대로데오거리입구,50.0,50.0,3,5218,127.0699258,37.53891929,5218,127.0699258,37.53891929,127.0699258,37.53891929,127.0699258,37.53891929,127.0699258,37.53891929,127.0699258,37.53891929,127.0699258,37.53891929,127.0699258,37.53891929,0.0
20230521,370,6006,동대문구청,6006,동대문구청,33.0,33.0,12,6006,127.038322,37.5741,6006,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,0.0
20230521,2233,6263,파라브아파트,6263,파라브아파트,22.0,22.0,2,6263,127.072374,37.56358281,6263,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,0.0
20230521,2233,6263,파라브아파트,6263,파라브아파트,101.0,101.0,1,6263,127.072374,37.56358281,6263,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,127.072374,37.56358281,0.0
20230521,2112,6252,장한평역,6252,장한평역,21.0,21.0,5,6252,127.0654362,37.56243706,6252,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,0.0
20230521,2112,6252,장한평역,6252,장한평역,90.0,90.0,2,6252,127.0654362,37.56243706,6252,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,0.0
20230521,2233,6252,장한평역,6252,장한평역,24.0,24.0,3,6252,127.0654362,37.56243706,6252,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,0.0
20230521,2416,6252,장한평역,6252,장한평역,63.0,63.0,1,6252,127.0654362,37.56243706,6252,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,127.0654362,37.56243706,0.0
20230521,2112,6264,장안현대홈타운상가,6264,장안현대홈타운상가,27.0,27.0,1,6264,127.0742888,37.57109132,6264,127.0742888,37.57109132,127.0742888,37.57109132,127.0742888,37.57109132,127.0742888,37.57109132,127.0742888,37.57109132,127.0742888,37.57109132,127.0742888,37.57109132,0.0
20230521,2112,6223,답십리래미안미드카운티,6223,답십리래미안미드카운티,34.0,34.0,2,6223,127.055558,37.57298,6223,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,0.0
20230521,262,6223,답십리래미안미드카운티,6223,답십리래미안미드카운티,30.0,30.0,1,6223,127.055558,37.57298,6223,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,127.055558,37.57298,0.0
20230521,2112,6006,동대문구청,6006,동대문구청,38.0,38.0,2,6006,127.038322,37.5741,6006,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,0.0
20230521,303,6006,동대문구청,6006,동대문구청,52.0,52.0,1,6006,127.038322,37.5741,6006,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,0.0
20230521,721,6006,동대문구청,6006,동대문구청,59.0,59.0,5,6006,127.038322,37.5741,6006,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,127.038322,37.5741,0.0
20230521,272,7181,면남초등학교,7181,면남초등학교,2.0,2.0,2,7181,127.0863248,37.57863428,7181,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,0.0
20230521,2112,6007,서울시동부병원,6007,서울시동부병원,39.0,39.0,1,6007,127.0309536,37.57392925,6007,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,0.0
20230521,303,6007,서울시동부병원,6007,서울시동부병원,53.0,53.0,7,6007,127.0309536,37.57392925,6007,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,127.0309536,37.57392925,0.0
